rentalid,branchcity,date,rentedcars,availablecars,avgdailytemp,isweekend,marketingspend,customerrating,holidayflag,fuelprice,promotiontype
RID2609,Los Angeles,2027-02-22,190.0,260.0,27.32729074866493,0.0,164.5495692974772,3.49297602982202,0.0,190.39892364143168,
RID2124,Denver,2025-10-25,243.0,312.0,8.990412667956665,1.0,256.71757070153893,3.7963971493973054,0.0,192.5561197784873,BOGO
RID8015,denver,2041-12-11,293.0,386.0,16.001746659916563,0.0,247.9398220227429,3.5276338185843645,0.0,199.7364578282652,
RID1747,Denver,2024-10-13,200.0,241.0,11.170392777475325,1.0,165.8897750535478,4.0790954086972295,0.0,205.37240584965105,Discount
RID6771,newyork,2038-07-16,316.0,378.0,15.966436164649346,0.0,262.4366245891563,3.9118027823994126,0.0,189.2511080004249,Discount
RID2167,LA,2025-12-07,187.0,238.0,19.46144798376843,1.0,181.4615456871481,3.3580078540324343,0.0,194.94674954168275,BOGO
RID3445,Denver,2029-06-07,262.0,339.0,21.28493852396152,0.0,204.043733692894,3.761073991522389,0.0,191.05364238615607,Discount
RID4704,LA,2032-11-17,252.0,289.0,12.674746073037165,0.0,207.32861677826327,3.5328340356675003,0.0,196.6974285983533,
RID3078,Ney York,2028-06-05,184.0,277.0,21.836939966164525,0.0,154.6522223520192,3.855047195959883,0.0,199.33372936304207,Discount
RID9327,NYC,2045-07-15,325.0,352.0,18.987543999543703,1.0,280.97690531390714,3.744253010318341,0.0,198.40627148396752,
RID7762,Chicago,2041-04-02,228.0,324.0,29.79525155044203,0.0,186.5052058078247,3.731151840715571,0.0,192.97884137472715,
RID8209,Ney York,2042-06-23,236.0,335.0,18.733506177652806,0.0,251.25482551329569,3.478765349320436,0.0,188.42789162240672,Discount
RID5250,Houston,2034-05-17,242.0,330.0,22.73813122392243,0.0,247.45185600678195,3.402352559072846,0.0,215.55816699499107,BOGO
RID9828,Chcago,2046-11-28,303.0,353.0,15.296187311035572,0.0,247.84149547248205,3.694687788410684,0.0,199.47240598715436,Discount
RID447,Chicago,2021-03-23,155.0,185.0,32.8545958875228,0.0,188.12322842174572,3.534313780324445,0.0,205.1705666642692,BOGO
RID9276,Chicago,2045-05-25,327.0,364.0,28.04982084041628,0.0,277.3057277317905,4.046761633460977,0.0,204.18201125861376,Seasonal
RID4404,Denver,2032-01-22,281.0,305.0abc,20.976464139461203,0.0,292.5774882841471,3.6070543390590064,0.0,199.72754895621665,Discount
RID3194,New York,2028-09-29,265.0,337.0,14.51417235332297,0.0,257.2692373401945,3.3992469517794506,0.0,211.31602273576985,BOGO
RID2344,Chcago,2026-06-02,162.0,258.0,23.522081909282527,0.0,171.88538562529544,3.509354949591976,0.0,205.095795561538,Discount
RID2586,LA,2027-01-30,234.0,320.0,23.865624075766537,1.0,260.9441738575828,3.724201815885522,0.0,194.3889004621976,
,Chcago,2032-12-08,215.0,249.0,15.514312037269535,0.0,197.2261793793167,3.4383427732055267,0.0,195.98002807384648,
RID5114,Los Angeles,2034-01-01,228.0,274.0,20.15681656758411,1.0,228.3523854039491,3.4918016653750934,0.0,198.7592248811812,Discount
RID7868,Los Angeles,2041-07-17,267.0,345.0,18.971396413344078,0.0,213.7474059008113,3.763040408505861,0.0,200.5611855601185,Seasonal
RID2991,Houston,2028-03-10,284.0,346.0,29.931612859439007,0.0,247.44119554145624,3.832610246061789,0.0,193.3658649162253,
RID683,NYC,2021-11-14,190.0,223.0,14.280234325875306,1.0,181.6439972221001,3.213577688178827,0.0,200.580219981863,
RID6343,newyork,2037-05-14,300.0,347.0,27.40578438678985,,270.00012981304394,3.622902127470322,0.0,200.55369142727176,BOGO
RID5780,LA,2035-10-29,196.0,257.0,8.97618726501812,0.0,198.0137431760848,3.3636060143264896,0.0,201.93637692201767,Seasonal
RID461,Los Angeles,2021-04-06,165.0,247.0,32.07411431772134,0.0,149.86114605149527,3.359197073002867,0.0,199.87425987799537,Discount
RID4787,Huston,2033-02-08,202.0,236.0,26.889480184220496,0.0,205.4442301557796,3.928608961600178,0.0,194.50952425607,Discount
RID9845,Houston,2046-12-15,317.0,412.0,16.48030769861074,1.0,246.24926782559075,4.059909505367977,0.0,196.4944930906028,Discount
RID1915,denver,2025-03-30,192.0,241.0,27.74633931239869,1.0,209.0940427608573,3.2538048193104125,0.0,195.34382814238825,
RID5950,New York,2036-04-16,260.0,287.0,28.021737075981108,0.0,215.66874835990777,3.673138514027871,0.0,194.37434268821167,Seasonal
RID318,Denver,2020-11-14,228.0,300.0,13.366933663524,1.0,219.5125763243997,3.3794777504333045,0.0,196.13682567817773,Discount
RID9108,denver,2044-12-08,345.0,366.0,21.323121284254224,0.0,249.5436636592416,3.9893018471445534,0.0,194.01506675561703,
RID5942,Chicago,2036-04-08,220.0,281.0,31.426170892068946,0.0,239.8379612389828,3.355339069438338,0.0,199.57788074016904,
RID4326,Chcago,2031-11-05,237.0,267.0,12.444829361503636,0.0,214.55905304263257,3.632807932569999,0.0,196.6500743263444,
RID3519,New York,2029-08-20,164.0,248.0,12.925294267834753,0.0,197.18007786919668,3.197102174882135,0.0,,
RID7966,Huston,2041-10-23,289.0,352.0,10.04933157328529,0.0,245.1112646126032,3.765334030801963,0.0,193.8581003494801,Seasonal
RID8615,New York,2043-08-03,227.0,249.0,15.595647817417335,0.0,182.5253399134437,3.6432006855043633,0.0,205.1797929324827,BOGO
RID376,Chicago,2021-01-11,163.0,183.0,21.037889673654185,0.0,181.70776004289127,3.50982568494645,0.0,197.62239509273007,
,Huston,2021-02-14,189.0,212.0,27.108129932078057,1.0,200.2308003375412,3.4900155143239275,0.0,201.6412166402828,
,Ney York,2041-12-01,264.0,363.0,17.87271042211444,1.0,231.96490113151185,4.029657276237742,0.0,198.84665214407775,
RID3464,Chicago,2029-06-26,197.0,258.0,22.035250400420185,0.0,179.98207679680527,3.3668551011355348,0.0,191.35093612324584,
RID9150,Huston,2045-01-19,337.0,419.0,25.678233354678984,0.0,246.13367232399693,3.962616885828334,0.0,207.9203662160562,Seasonal
RID9882,newyork,2047-01-21,238.0,316.0,26.93167727027152,0.0,194.7677109072337,3.5215205396562728,0.0,198.4158015311265,
RID1780,New York,2024-11-15,252.0,295.0,13.893628662781044,0.0,241.67305388695848,3.770995614175108,0.0,195.75836322789803,Seasonal
RID4844,New York,2033-04-06,,317.0,27.78972686793732,0.0,,3.7335761416175473,0.0,202.68053306083792,BOGO
RID1145,newyork,2023-02-19,189.0,268.0,27.00713648173545,1.0,206.8550612098969,3.68365377574494,0.0,193.5767214737372,
RID4845,NYC,2033-04-07,292.0,390.0,30.91548740415064,0.0,236.30488346637924,3.841811715086426,0.0,193.6468851551568,BOGO
RID3044,Chicago,2028-05-02,198.0,252.0,25.65726344987285,0.0,165.88849018693747,3.522051020441532,0.0,201.03222606107053,Seasonal
RID6491,Huston,2037-10-09,304.0,339.0,9.25494576407681,0.0,269.192227788911,,0.0,197.472845576828,Discount
RID5809,Los Angeles,2035-11-27,216.0,287.0,13.782459336837674,0.0,227.99151643576928,3.770406612938368,0.0,203.38071676902916,
RID9635,NYC,2046-05-19,303.0,380.0,25.72416677003112,1.0,257.9639158539624,3.529041272032249,0.0,196.6692265656007,Discount
RID2864,denver,2027-11-04,271.0,323.0,13.471719823380957,0.0,192.05417662900112,3.06407526956936,0.0,202.49089660736104,BOGO
RID2245,LA,2026-02-23,174.0,198.0,26.490519238334983,,201.35889350995245,3.637204073289894,0.0,193.82787076528152,
RID2377,New York,2026-07-05,188.0,263.0,17.84372048951797,1.0,,3.439577781793485,0.0,202.6162594397121,Seasonal
RID8485,Chcago,2043-03-26,331.0,409.0,30.36412193661585,0.0,244.44837644374556,4.080561521682763,0.0,197.08227710682155,
RID274,Ney York,2020-10-01,232.0,260.0,11.786281559075684,0.0,221.08388274950985,3.6010789088136077,0.0,210.90318919539357,
RID8171,Denver,2042-05-16,343.0,417.0,23.68498943092894,0.0,293.8516683933013,4.023103753993134,0.0,189.8598647104785,Seasonal
RID4992,Chicago,2033-09-01,287.0,342.0,9.06386994597842,0.0,239.30525491885652,3.8072928351233584,0.0,201.9368917697324,Discount
RID4053,NYC,2031-02-05,242.0,273.0,24.37953970527308,0.0,220.3076259317888,3.669884051993447,0.0,200.1587299112964,Seasonal
RID3316,Los Angeles,2029-01-29,183.0,267.0,24.666535023372045,0.0,197.01603165484417,3.437096738535584,0.0,206.96902943705885,
RID9809,New York,2046-11-09,344.0,389.0,12.939181702722165,0.0,306.3063801245806,3.749542106266469,0.0,191.1434705292509,Seasonal
RID4121,LA,2031-04-14,191.0,255.0,33.108776582537814,0.0,223.5361321875405,3.338296451552304,0.0,192.80221634262728,
RID8499,Huston,2043-04-09,334.0,424.0,29.794900775659887,0.0,240.9969944821541,3.902729379627795,0.0,196.57559588173928,Discount
RID1963,newyork,2025-05-17,247.0$,333.0,23.801280568627437,1.0,243.4335000754345,3.615147608031127,0.0,209.55780046670677,Seasonal
RID9536,Chcago,2046-02-09,336.0,408.0,27.11992698100592,0.0,245.965655723482,3.97134429311624,0.0,196.3516979562565,Discount
RID9913,Denver,2047-02-21,346.0,380.0,27.84709235742916,0.0,246.35854530013927,4.016136962696264,0.0,199.6663034500592,Seasonal
RID6727,Chicago,2038-06-02,265.0,342.0,22.19993725139802,0.0,212.27959142295003,3.813617532652943,0.0,203.14527633386965,Seasonal
RID6615,Los Angeles,2038-02-10,266.0,354.0,25.853630335151472,0.0,233.04393499266035,3.771925117415748,0.0,193.0748832011593,Seasonal
RID2930,Chcago,2028-01-09,216.0,257.0,23.21007640528703,1.0,195.2065315841518,3.6440564987563135,0.0,201.2826460868585,Discount
RID1509,NYC,2024-02-18,208.0,270.0,22.82442849917961,1.0,217.00669885426132,3.669548086553324,0.0,193.18694071192428,Discount
RID5629,Houston,2035-05-31,299.0,390.0,25.142544307796097,0.0,233.28838869409412,3.874250584370492,0.0,195.18266700150397,Seasonal
RID4975,LA,2033-08-15,187.0,237.0,13.665334232358816,0.0,157.66967819047028,3.530137614780005,0.0,198.86862594049347,Discount
RID2943,Huston,2028-01-22,249.0,287.0,25.43991579186413,1.0,226.43352384861927,3.768857978743097,0.0,194.84872617011297,
RID2732,Chcago,2027-06-25,281.0,307.0,17.223487755202??,0.0,269.7054102093605,3.587188066511556,0.0,197.364956992513,
RID7720,NYC,2041-02-19,236.0abc,268.0,27.415875245457556,0.0,223.9274473086103,3.4576698548175493,0.0,196.8112491606984,BOGO
RID6292,New York,2037-03-24,228.0,290.0,28.127498401393265,0.0,195.3434886873892,3.869375058736259,0.0,204.22413094323355,BOGO
RID4245,Chicago,2031-08-16,248.0,306.0,10.29472676832572,1.0,254.78922866211445,3.518046910545604,0.0,196.5745295805943,BOGO
RID8949,New York,2044-07-02,316.0,378.0,22.81404467757727,1.0,279.4239752106451,3.856685139929645,0.0,190.76057215158815,
RID5412,Los Angeles,2034-10-26,285.0,384.0,10.326856336641288,0.0,238.3797211313825,4.3818545062651255,0.0,211.40719198258293,Discount
RID3110,denver,2028-07-07,268.0,304.0,20.39866213416814,0.0,243.1847638253639,3.621179215717098,0.0,204.04328579243264,
RID5551,Los Angeles,2035-03-14,259.0,306.0,27.38076403969941,0.0,231.32156518523624,4.136547243509586,0.0,191.94024770481116,Discount
RID2802,Chcago,2027-09-03,280.0,323.0,11.931862207657469,0.0,220.39399412369943,3.568687762051107,0.0,191.88461249808108,BOGO
RID4985,NYC,2033-08-25,305.0,368.0,11.059934326543884,0.0,239.8456206229729,3.805368925142196,0.0,200.90529434593265,BOGO
RID2252,Huston,2026-03-02,159.0,208.0,30.554369675060677$,0.0,150.23186082577956,3.401115306664108,0.0,203.363323193904,
RID513,Ney York,2021-05-28,244.0,265.0,24.326415167361056,0.0,166.81649794970505,3.454864241110967,0.0,202.2784357258384,
RID5193,LA,2034-03-21,206.0,235.0,28.53763837282366,,207.16484736044896,3.644987864857554,0.0,198.93943888129624,Discount
RID4347,Denver,2031-11-26,227.0,297.0,14.068164970523334,0.0,222.12075517962376,3.667319913999219,0.0,197.90813825357165,Seasonal
RID5648,LA,2035-06-19,231.0,277.0,21.786159675175927$,0.0,242.95503767932576,3.640495216365911,0.0,202.19036471782812,BOGO
RID921,New York,2022-07-10,177.0,235.0,17.360836549426732,1.0,188.0203949079095,3.685783406387588,0.0,203.53171129798665,
RID2926,NYC,2028-01-05,228.0,321.0,22.396215236998373,0.0,205.63009712447555,3.403605014554976,0.0,199.52339569988376,
RID7726,LA,2041-02-25,215.0,263.0,30.587452555443985,0.0,212.16991985844183,3.579032029003389,0.0,196.44044586214585,
RID8846,Houston,2044-03-21,236.0,272.0,27.765686953010416,0.0,239.4614844752416,3.711143103657504,0.0,208.00326512499797,
RID1691,denver,2024-08-18,190.0,250.0,13.39777628987972,1.0,222.3686846173667,3.633027959400865,0.0,199.4868237158156,BOGO
RID474,Chicago,2021-04-19,172.0,206.0,28.581788090694427,0.0,209.255382585364,3.669132202312577,0.0,200.65126426028544,Discount
RID4708,denver,2032-11-21,234.0,291.0,16.377485565999784,1.0,204.07174240818287,3.664133479272237,0.0,210.742823827441,BOGO
RID7371,Denver,2040-03-07,274.0,315.0,31.51393405312205,0.0,259.37922877027563,3.77515909054834,0.0,203.68336908329792,Discount
RID1453,Chicago,2023-12-24,218.0,265.0,19.827358049117453,1.0,216.7769913408804,3.7685531213232406,1.0,198.2064319652218,
RID7846,New York,2041-06-25,230.0,277.0,22.93807900493637,0.0,177.57086388701077,3.816534416297039,0.0,209.4250346657233,
RID4665,Houston,2032-10-09,266.0,298.0,10.819888946973002,1.0,234.9066764264923,4.183372126598147,0.0,201.77421321567837,
RID5518,New York,2035-02-09,291.0,358.0,24.959209190247783,0.0,261.3211298984064,3.709412745158733,0.0,199.963632788815,Seasonal
RID4345,Denver,2031-11-24,194.0,264.0,15.08351395843421,0.0,234.38433522001372,3.278659828596428,0.0,199.4778837911764,Seasonal
RID2069,Los Angeles,2025-08-31,208.0,301.0,9.074638964409573,1.0,190.20110630964612,3.4824776731943263,0.0,202.49870840251944,
,New York,2029-09-10,189.0,221.0,7.972722093806601,0.0,232.73821107637943,3.560584678163682,0.0,208.990963426338,BOGO
RID3422,Chcago,2029-05-15,199.0,274.0,25.480712908403277,0.0,247.63693462079883,3.604178841589764,0.0,204.24612131322849,Discount
RID6984,Ney York,2039-02-14,208.0,278.0,28.392812974478005,0.0,200.4784651545318,3.668671363884835,0.0,200.11446443422528,BOGO
,Huston,2031-02-19,243.0,327.0,25.20920669541128,0.0,239.9439569186553,3.897280381040871,0.0,199.08320288435613,Seasonal
RID3524,Los Angeles,2029-08-25,251.0,283.0,11.85594677475106,1.0,278.0583478711634,3.4961308485554943,0.0,197.6543339347604,Seasonal
RID1408,Chicago,2023-11-09,249.0,340.0,9.401502983893195,0.0,224.45748111337335,3.781800936855528,0.0,199.46610218443712,
RID1277,Huston,2023-07-01,238.0,303.0,18.963838988610405,1.0,213.13928403685935,3.856771041875136,0.0,192.01486336684863,BOGO
,LA,2029-01-30,184.0,272.0,23.93504091311033,0.0,194.0330477059065,3.5265542450199847,0.0,193.0907521572493,BOGO
RID3315,Los Angeles,2029-01-28,215.0,275.0,22.80990269227872,1.0,167.47003578606217,3.3509374712924016,0.0,198.03242683220887,BOGO
RID6719,LA,2038-05-25,236.0,312.0,24.772546461769345,0.0,206.24591543454864,4.041916853606901,0.0,196.85481301191035,Discount
RID8700,Los Angeles,2043-10-27,263.0,338.0,12.886222601268845,0.0,254.80779269389973,3.6304270885277137,0.0,199.44026936824605,BOGO
RID5505,Los Angeles,2035-01-27,285.0,345.0,25.99092215530025,1.0,258.9964430363892,3.755511408747586,0.0,194.2218860435363,
RID1923,NYC,2025-04-07,172.0,240.0,28.973600620632823,0.0,187.2422014486409,3.4650327309785443,0.0,205.61869169267084,
RID9153,Denver,2045-01-22,275.0,300.0,20.436837661746296,1.0,254.72453053124832,4.222217235349791,0.0,209.4862934787274,Seasonal
RID3668,Los Angeles,2030-01-16,235.0,277.0,24.195264018120085,0.0,188.051409318403,3.596701752579266,0.0,190.1553101023964,BOGO
RID7921,Chcago,2041-09-08,269.0,360.0,10.178455767708789,1.0,225.75649493224893,3.788974031999509,0.0,204.76945022710984,
RID4771,Huston,2033-01-23,,309.0,21.75384976101097,1.0,207.56500630230343,3.485901554370701,0.0,197.19827602825976,BOGO
RID4742,Ney York,2032-12-25,269.0,333.0,20.78115654559925,1.0,219.2279617794944,3.728243078933592,1.0,204.08575181243992,Seasonal
RID1084,NYC,2022-12-20,175.0,233.0,17.092555559579534,0.0,194.9970221083044,3.359230989783963,0.0,200.17090271018773,Seasonal
RID7592,Houston,2040-10-14,246.0,328.0,10.013997017514914,1.0,228.22392087410768,3.5233845715755754,0.0,199.13479194711948,BOGO
RID2794,Denver,2027-08-26,266.0,329.0,10.456158937376829,0.0,211.74692054429332,3.489456454462258,0.0,197.84483275005363,BOGO
RID9773,Huston,2046-10-04,334.0,427.0,4.6609044095939405,0.0,273.7056666034935,4.200404189953635#,0.0,203.52524937825348,
RID1020,Chicago,2022-10-17,166.0,250.0,14.41326417076522,0.0,168.20357064321195,3.2257587064609075,0.0,203.4581306337097,Seasonal
RID705,Denver,2021-12-06,164.0,256.0,13.962939299980114,0.0,202.3368762318231,3.3263676774578856,0.0,200.40472736448103,
RID2157,LA,2025-11-27,257.0,324.0,12.514650904638176,0.0,211.6607196611001,3.2662331525369472,0.0,199.3795389850715,Discount
RID5601,Ney York,2035-05-03,294.0,376.0,29.34329822464784,0.0,256.6956754550508,3.7686761392016126,0.0,196.02662944373577,Discount
RID5129,Denver,2034-01-16,203.0,272.0,23.08180601767817,0.0,209.71004099493308,3.7462652851729454,0.0,197.20603998587444,
RID4464,Chicago,2032-03-22,190.0,250.0,30.6846507842932,0.0,214.03224639098232,3.4851324580173886,0.0,189.6434544443865,
RID908,New York,2022-06-27,166.0,249.0,19.68645765601518,0.0,203.8651226888308,3.445533867185536,0.0,201.99817648814167,BOGO
RID2592,Houston,2027-02-05,274.0,350.0,24.80521843070181,0.0,238.42264784963336,3.587345349725648,0.0,209.93657678614653,
RID1660,newyork,2024-07-18,268.0,294.0,16.764937615733214,0.0,268.9060704684196,3.632085185832629,0.0,201.5828091325517,BOGO
RID8889,NYC,2044-05-03,247.0,281.0,25.30320426732209,0.0,226.5171566257071,3.864233182896442,0.0,208.8543046024444,Discount
RID594,Chicago,2021-08-17,177.0,265.0,11.556913756814076,0.0,185.41941503099,3.6244135342197623,0.0,196.21935734067463,Seasonal
RID1954,Chicago,2025-05-08,252.0,346.0,27.334403308920567,0.0,244.3078294426105,3.592843921479444,0.0,204.27693597286543,Discount
RID440,Denver,2021-03-16,169.0,208.0,27.37901845307475,0.0,218.78334658941327,3.4134601333212986,0.0,200.39913600414977,
RID6192,NYC,2036-12-14,233.0,278.0,14.758052049889953,1.0,202.53796317820547,3.625840514904116,0.0,205.4595455509662,BOGO
RID4192,denver,2031-06-24,215.0,295.0,17.329929094746724,0.0,239.8208906134373$,3.686174748246598,0.0,194.18230062324687,Seasonal
RID2239,NYC,2026-02-17,190.0,279.0,29.909746524294324,0.0,151.78353955607034,3.500967544308131,0.0,203.28598174617392,
RID10,Houston,2020-01-11,217.0,308.0,22.578560695163453,1.0,198.4801200751889,3.636383334611868,,193.4244563447129,
RID9046,Denver,2044-10-07,351.0,385.0,6.769294354477509,0.0,246.4307616671821,4.038519716343613,0.0,200.33619774114663,
RID1147,Chcago,2023-02-21,157.0,216.0,28.69241904240281,0.0,220.5565749075541,3.3725718466177663,0.0,204.83902894850823,Seasonal
RID1369,Chcago,2023-10-01,183.0,209.0,9.077388637465113,1.0,166.361193292395,3.4364690251795103,0.0,204.0392877315412,BOGO
RID7429,NYC,2040-05-04,307.0,395.0,27.356374659016414,0.0,275.95915670196206,3.8556449513736255,0.0,206.27598959462267,
RID93,Chcago,2020-04-03,246.0,305.0,30.435672123183537,0.0,227.58387821252177,3.753122233452747,0.0,200.59656015686028,Seasonal
RID6784,Chicago,2038-07-29,313.0,396.0,14.7108917329521,0.0,246.165219907452,3.900170560836288,0.0,189.26812495234145,Discount
RID4254,Denver,2031-08-25,196.0,266.0,11.80505536110612,0.0,203.36665613970732,3.773232304321208,0.0,206.8453000784416,Seasonal
RID3399,,2029-04-22,208.0,275.0,28.42934854671088,1.0,193.78669488393183,3.713973093104279,0.0,199.29232708336357,
RID9735,Chcago,2046-08-27,247.0,328.0,,0.0,221.58974497740127,3.476320922054062,0.0,196.87143224297188,Discount
RID4824,Houston,2033-03-17,286.0,377.0,30.579004661222672,0.0,288.5664926959092,3.652598114683032,0.0,195.5026764565943,
RID2574,Houston,2027-01-18,203.0,285.0,26.0620473946697,0.0,193.08597726008492,3.7152467353638623,0.0,194.4324665824317,BOGO
RID292,Chcago,2020-10-19,148.0,246.0,9.75695268491382,0.0,175.34356835804664,3.259455200549502,0.0,190.6473581404773,
RID7923,NYC,2041-09-10,253.0,340.0,10.279583205425476,0.0,272.1146339316907,3.648612915696812,0.0,196.47827784532348,
RID4972,Huston,2033-08-12,288.0,318.0,14.148877476667796,0.0,217.0664126014618,4.0119763454124415,0.0,204.37688253528373,BOGO
RID5620,NYC,2035-05-22,213.0,262.0,23.16888298782227,0.0,192.20968954523528,3.533223988242792,0.0,202.85607072905188,Seasonal
RID3204,Ney York,2028-10-09,173.0,,9.142722263305217,0.0,205.9963438503781,3.19732951038345,0.0,202.50652035872864,
RID8305,Huston,2042-09-27,312.0,386.0,10.701138161280223,1.0,265.3342187901439,3.604139152585234,0.0,199.6206380416186,Discount
RID4879,denver,2033-05-11,,297.0,24.80893782741129,0.0,214.32895374904723,3.666606655115912,0.0,199.06722660529255,
RID2515,denver,2026-11-20,277.0,332.0,16.347370831899607,0.0,261.70715493618445,3.385986053035318,0.0,199.95839107080437,
RID2760,denver,2027-07-23,282.0,372.0,18.58451605186901,0.0,242.74568166364,3.809435626408132,0.0,200.20922147128252,Seasonal
RID9603,LA,2046-04-17,253.0,333.0,29.36818648534036,0.0,214.64751246675996,3.668321250835457,0.0,201.5842741897852,Discount
RID7220,New York,2039-10-08,304.0,324.0,12.893705276427625,1.0,254.9139280700404,4.27203326029692,0.0,206.27830460313055,
RID2191,denver,2025-12-31,226.0,308.0,19.741150508061946,0.0,213.29398696984117,3.4792050818898104,1.0,202.44639240061392,Discount
,Los Angeles,2032-07-04,238.0,308.0,19.45612790309292,1.0,187.1698168006562,3.4809451267482223,0.0,192.17994221993405,Discount
RID7890,Houston,2041-08-08,319.0,340.0,14.74530741212176,0.0,245.52930556661883,3.9066551457994847,0.0,207.73086128957175,
RID8374,denver,2042-12-05,330.0,353.0,13.12096098007464,0.0,275.8327344511278,3.9353119903022833,0.0,200.71866258149248,Discount
RID4170,Chicago,2031-06-02,177.0,233.0,25.734101747230984,0.0,168.00845361334143,3.6016798304704345,0.0,199.09042631796612,Seasonal
RID7990,Ney York,2041-11-16,313.0,374.0,18.264110742003258,1.0,244.232249563742,3.667312544336446,0.0,201.8468018954999,
RID9377,Ney York,2045-09-03,284.0,372.0,10.133455706627174,1.0,242.83387816214915,3.550147450552588,0.0,207.1762003218047,BOGO
RID5446,Huston,2034-11-29,240.0,290.0,16.62270392818937,0.0,252.86195553343555,3.868778073543967,0.0,201.81661233050255,
RID5391,Chcago,2034-10-05,294.0,368.0,10.558626743210285,0.0,271.9292171750934,3.8587502453563793,0.0,204.14395698158063,BOGO
RID9994,Los Angeles,2047-05-13,263.0,322.0,24.89121721072434,0.0,213.54858944908253,3.720419971396762,0.0,200.99727004992545,Seasonal
RID2638,Houston,2027-03-23,176.0,223.0,29.41417577170822,0.0,195.8264738887037,3.691942343221033,0.0,202.39221311614853,
RID9734,Huston,2046-08-26,289.0,372.0,12.526257179390772,1.0,197.22129225768467,3.895420327956384,0.0,201.5561809080552,BOGO
RID7226,Chicago,2039-10-14,320.0,387.0,9.635846258128485,0.0,213.52567452570528,3.689897049918751,0.0,196.86952562969745,Discount
RID3355,Huston,2029-03-09,280.0,308.0,27.843226735301783,0.0,225.06719692715996,3.362379573227459,0.0,196.21344901294808,Seasonal
RID4415,Houston,2032-02-02,201.0,286.0,24.784168573161217,0.0,192.23372877808805,3.5592394535780563,0.0,202.89192060167565,Discount
RID4801,Ney York,2033-02-22,208.0,233.0,25.79827343964057,0.0,160.4514011837457,3.4293536959121487,0.0,199.06287776635432,
RID8284,Huston,2042-09-06,294.0,328.0,9.464220672146588,1.0,199.2321851522781,3.689406888290909,0.0,194.2437574069949,Seasonal
RID7922,Los Angeles,2041-09-09,217.0,268.0,9.979291649464695,0.0,232.5204620546833,3.5318077957128198,0.0,196.56660013681204,
RID5664,LA,2035-07-05,290.0,335.0,19.96721663588221,0.0,231.83592017321013,3.5493052727811327,0.0,205.1452264370808,
RID5155,Ney York,2034-02-11,273.0,369.0,30.88881930330685,1.0,215.3000004377128,3.830966444545703,0.0,205.0682034358435,Discount
RID4597,NYC,2032-08-02,210.0,284.0,12.743979045115433,0.0,173.37769864935302,3.795281312886617,0.0,212.89326586443477,Discount
RID9848,,2046-12-18,251.0,345.0,18.854066197381997,0.0,213.9862977119634,3.350768136545452,0.0,197.041822898459,Seasonal
RID3860,Chcago,2030-07-27,255.0,294.0,16.672153329381388,1.0,216.40377895678216,3.7861723615031697,0.0,202.7526456923745,Discount
RID3130,Huston,2028-07-27,269.0,350.0,16.778315187813913,0.0,275.20824570972803,3.7650917773432098,0.0,198.0058288682069,Discount
RID2886,Denver,2027-11-26,272.0,360.0,11.622846817190757,0.0,219.783712485496,3.671046863165896,0.0,198.51852983847812,Discount
RID8101,NYC,2042-03-07,322.0,356.0,29.77316930752752,0.0,279.0524083091827,4.183708357993199,0.0,203.87965412854615,Discount
RID2885,Chicago,2027-11-25,262.0,350.0,13.148334727801087,0.0,199.06732893468129,3.9071322231154,0.0,197.1620720245619,Seasonal
RID5502,Denver,2035-01-24,256.0,329.0??,26.394626683525683,0.0,200.4123898554448,3.706554559164318,0.0,185.1392408981989,BOGO
RID3749,Los Angeles,2030-04-07,201.0,243.0,32.88180960735767,1.0,216.3108521401091,3.678376873462519,0.0,197.21121638290424,BOGO
RID1683,NYC,2024-08-10,241.0,300.0,9.856670221248814,1.0,216.91657767034897,4.079776960876584,0.0,205.77193287740457,Discount
RID1418,newyork,2023-11-19,207.0,272.0,10.282433999274518,1.0,175.6394367324315,3.3265252497103748,,201.3549804087896,Seasonal
RID5817,Denver,2035-12-05,259.0,328.0,17.62992693116316,0.0,217.89449238831543,3.500613655004609,0.0,194.57590994960069,Discount
RID3396,Huston,2029-04-19,278.0,366.0,30.770472960356525,0.0,188.51465447812,3.5463740689984644,0.0,196.94010942085723,Discount
RID9892,LA,2047-01-31,334.0,355.0,26.46123539445384,0.0,257.63419135200445,3.719494357424136,0.0,203.65720186640067,Seasonal
RID7443,Chcago,2040-05-18,331.0,398.0,25.642818337927174,0.0,256.10341813560007$,3.608896774825657,0.0,202.4001973818498,Discount
RID700,Chcago,2021-12-01,201.0,248.0,12.33841744141554,0.0,196.30763011946664,3.673101965973159,0.0,209.8746425903515,Seasonal
,newyork,2046-03-22,342.0,424.0,28.30333607688266,0.0,242.2247577398603,3.826252510239865,0.0,204.64222744544173,Discount
RID7733,NYC,2041-03-04,228.0,280.0,33.288439587058384,0.0,222.78539127467155,3.7547087561546135,0.0,198.69747872257432,
,Huston,2044-07-05,241.0,264.0,19.6490000196423,0.0,230.18679578461675,3.6418864743049726,0.0,195.66621787335785,BOGO
RID2484,Ney York,2026-10-20,180.0,263.0,13.160979728124117,0.0,152.13513781973757,3.3581234016711163,0.0,195.35869682963943,BOGO
RID7978,Chcago,2041-11-04,231.0,271.0,11.13418772414342,0.0,231.70672956089285,3.4186906647930004,0.0,199.58611162154008,Seasonal
